Name,Position,Age,Season,Player_nat,Left_team,Left_league,Left_team_nat,Joined_team,Joined_league,Joined_nat,Fee,Loan_or_not,Face_img
Sergio García,Centre-Forward,25,08/09,Spain,Real Zaragoza,LaLiga2,Spain,Real Betis,LaLiga,Spain,€10.00m,False,https://img.a.transfermarkt.technology/portrait/medium/7922-1494842532.jpg?lm=1
Émerson,Defensive Midfield,28,00/01,Brazil/Portugal,CD Tenerife,2ª División,Spain,Dep. La Coruña,LaLiga,Spain,€9.60m,False,https://img.a.transfermarkt.technology/portrait/medium/a_I_s_8754_2006_1.jpg?lm=1
Hugo Leal,Central Midfield,21,01/02,Portugal,Atlético Madrid,2ª División,Spain,Paris SG,Ligue 1,France,€9.50m,False,https://img.a.transfermarkt.technology/portrait/medium/5562-1554198538.jpg?lm=1
Marc Roca,Defensive Midfield,23,20/21,Spain,Espanyol,LaLiga2,Spain,FC Bayern ,Bundesliga,Germany,€9.00m,False,https://img.a.transfermarkt.technology/portrait/medium/336869-1490690148.jpg?lm=1
Ricardo Oliveira,Centre-Forward,28,08/09,Brazil,Real Zaragoza,LaLiga2,Spain,Real Betis,LaLiga,Spain,€9.00m,False,https://img.a.transfermarkt.technology/portrait/medium/15468-1413446874.jpg?lm=1
Arvin Appiah,Right Winger,18,19/20,England/Netherlands,Nottm Forest,Championship,England,UD Almería,LaLiga2,Spain,€8.85m,False,https://img.a.transfermarkt.technology/portrait/medium/433257-1544622521.jpg?lm=1
Roy Makaay,Centre-Forward,24,99/00,Netherlands,CD Tenerife,2ª División,Spain,Dep. La Coruña,LaLiga,Spain,€8.60m,False,https://img.a.transfermarkt.technology/portrait/medium/3994-1461327946.jpg?lm=1
Roberto,Goalkeeper,27,13/14,Spain,Real Zaragoza,LaLiga2,Spain,Benfica,Liga Sagres,Portugal,€8.60m,False,https://img.a.transfermarkt.technology/portrait/medium/37403-1490690038.jpg?lm=1
Marcos André,Centre-Forward,24,21/22,Brazil,Real Valladolid,LaLiga2,Spain,Valencia,LaLiga,Spain,€8.50m,False,https://img.a.transfermarkt.technology/portrait/medium/481084-1601535152.jpg?lm=1
Marco Ruben,Centre-Forward,25,12/13,Argentina/Spain,Villarreal,LaLiga2,Spain,Dynamo Kyiv,Premier Liga,Ukraine,€8.00m,False,https://img.a.transfermarkt.technology/portrait/medium/s_30825_14171_2012_1.jpg?lm=1
Javi Ontiveros,Left Winger,21,19/20,Spain,Málaga CF,LaLiga2,Spain,Villarreal,LaLiga,Spain,€7.50m,False,https://img.a.transfermarkt.technology/portrait/medium/298983-1629886260.jpg?lm=1
Pablo Piatti,Left Winger,22,11/12,Argentina/Italy,UD Almería,LaLiga2,Spain,Valencia,LaLiga,Spain,€7.50m,False,https://img.a.transfermarkt.technology/portrait/medium/56067-1447247506.jpg?lm=1
Pablo Aimar,Attacking Midfield,28,08/09,Argentina/Spain,Real Zaragoza,LaLiga2,Spain,Benfica,Liga Sagres,Portugal,€7.50m,False,https://img.a.transfermarkt.technology/portrait/medium/3411-1603456488.jpg?lm=1
Jonathas,Centre-Forward,26,15/16,Brazil,Elche CF,LaLiga2,Spain,Real Sociedad,LaLiga,Spain,€7.20m,False,https://img.a.transfermarkt.technology/portrait/medium/58345-1447314007.jpg?lm=1
Álex Moreno,Left-Back,26,19/20,Spain,Rayo Vallecano,LaLiga2,Spain,Real Betis,LaLiga,Spain,€7.00m,False,https://img.a.transfermarkt.technology/portrait/medium/193098-1536737455.jpg?lm=1
Álex Berenguer,Left Winger,22,17/18,Spain,CA Osasuna,LaLiga 1|2|3,Spain,Torino,Serie A,Italy,€7.00m,False,https://img.a.transfermarkt.technology/portrait/medium/338425-1596108719.jpg?lm=1
Jorge Meré,Centre-Back,20,17/18,Spain,Sporting Gijón,LaLiga 1|2|3,Spain,1. FC Köln,Bundesliga,Germany,€7.00m,False,https://img.a.transfermarkt.technology/portrait/medium/286779-1531736063.jpg?lm=1
Borja Valero,Central Midfield,27,12/13,Spain,Villarreal,LaLiga2,Spain,Fiorentina,Serie A,Italy,€7.00m,False,https://img.a.transfermarkt.technology/portrait/medium/40372-1448527157.jpg?lm=1
Olof Mellberg,Centre-Back,23,01/02,Sweden,Racing,2ª División,Spain,Aston Villa,Premier League,England,€6.80m,False,https://img.a.transfermarkt.technology/portrait/medium/s_3098_190_2013_10_07_1.jpg?lm=1
Matías Almeyda,Defensive Midfield,23,97/98,Argentina/Italy,Sevilla FC,2ª División,Spain,Lazio,Serie A,Italy,€6.50m,False,https://img.a.transfermarkt.technology/portrait/medium/s_5792_123_2013_03_21_1.jpg?lm=1
Mark González,Left Winger,25,09/10,Chile/South Africa,Real Betis,LaLiga2,Spain,CSKA Moscow,Premier Liga,Russia,€6.50m,False,https://img.a.transfermarkt.technology/portrait/medium/21750-1517578180.jpg?lm=1
Lucas Robertone,Central Midfield,23,20/21,Argentina/Italy,Vélez Sarsfield,Copa de la Liga,Argentina,UD Almería,LaLiga2,Spain,€6.40m,False,https://img.a.transfermarkt.technology/portrait/medium/457221-1613469074.jpg?lm=1
Joan Capdevila,Left-Back,23,00/01,Spain,Atlético Madrid,2ª División,Spain,Dep. La Coruña,LaLiga,Spain,€6.40m,False,https://img.a.transfermarkt.technology/portrait/medium/s_7486_714_2012_2.jpg?lm=1
Carlos Gamarra,Centre-Back,29,00/01,Paraguay,Atlético Madrid,2ª División,Spain,Flamengo,Brazil,Brazil,€6.25m,False,https://img.a.transfermarkt.technology/portrait/medium/s_5779_123_2013_03_21_1.jpg?lm=1
Enric Gallego,Centre-Forward,32,19/20,Spain,SD Huesca,LaLiga2,Spain,Getafe,LaLiga,Spain,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/114060-1554279788.jpg?lm=1
Youssef En-Nesyri,Centre-Forward,21,18/19,Morocco,Málaga CF,LaLiga 1|2|3,Spain,CD Leganés,LaLiga,Spain,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/433049-1583307966.jpg?lm=1
Diego Rolán,Centre-Forward,25,18/19,Uruguay,G. Bordeaux,Ligue 1,France,Dep. La Coruña,LaLiga 1|2|3,Spain,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/193938-1434005460.jpg?lm=1
Florin Andone,Centre-Forward,25,18/19,Romania/Spain,Dep. La Coruña,LaLiga 1|2|3,Spain,Brighton,Premier League,England,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/177065-1572962846.jpg?lm=1
Giovani dos Santos,Second Striker,24,13/14,Mexico/Spain,RCD Mallorca,LaLiga2,Spain,Villarreal,LaLiga,Spain,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/44674-1565165236.png?lm=1
Joselu,Centre-Forward,22,12/13,Spain,RM Castilla,LaLiga2,Spain,TSG Hoffenheim,Bundesliga,Germany,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/81999-1617107151.jpg?lm=1
Nenê,Attacking Midfield,26,07/08,Brazil/Spain,Celta de Vigo,Liga BBVA,Spain,Monaco,Ligue 1,Monaco,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/29091-1517311595.jpg?lm=1
Ángel López,Right-Back,26,07/08,Spain,Celta de Vigo,Liga BBVA,Spain,Villarreal,LaLiga,Spain,€6.00m,False,https://img.a.transfermarkt.technology/portrait/medium/15500-1447321638.jpg?lm=1
Florin Andone,Centre-Forward,23,16/17,Romania/Spain,Córdoba CF,LaLiga 1|2|3,Spain,Dep. La Coruña,LaLiga,Spain,€5.70m,False,https://img.a.transfermarkt.technology/portrait/medium/177065-1572962846.jpg?lm=1
Antonio Sanabria,Centre-Forward,17,13/14,Paraguay/Spain,Barcelona B,LaLiga2,Spain,Sassuolo,Serie A,Italy,€5.70m,False,https://img.a.transfermarkt.technology/portrait/medium/234523-1596184427.jpg?lm=1
Carlos Marchena,Centre-Back,20,00/01,Spain,Sevilla FC,2ª División,Spain,Benfica,Primeira Liga,Portugal,€5.70m,False,https://img.a.transfermarkt.technology/portrait/medium/s_7572_897_2012_2.jpg?lm=1
Diego Cagna,Right Midfield,29,99/00,Argentina/Italy,Boca Juniors,Torneo Inicial,Argentina,Villarreal,2ª División,Spain,€5.50m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Manu Vallejo,Centre-Forward,22,19/20,Spain,Cádiz CF,LaLiga2,Spain,Valencia,LaLiga,Spain,€5.50m,False,https://img.a.transfermarkt.technology/portrait/medium/527350-1559899815.jpg?lm=1
Edú,Second Striker,25,04/05,Brazil/Italy,Celta de Vigo,2ª División,Spain,Real Betis,LaLiga,Spain,€5.50m,False,https://img.a.transfermarkt.technology/portrait/medium/s_7550_2125_2010_1.jpg?lm=1
Ariza Makukula,Centre-Forward,21,02/03,Portugal/DR Congo,UD Salamanca,2ª División,Spain,FC Nantes,Ligue 1,France,€5.50m,False,https://img.a.transfermarkt.technology/portrait/medium/5518-1585096702.jpeg?lm=1
Samú Costa,Defensive Midfield,20,21/22,Portugal,Braga,Liga Bwin,Portugal,UD Almería,LaLiga2,Spain,€5.25m,False,https://img.a.transfermarkt.technology/portrait/medium/657430-1624028681.jpg?lm=1
Umar Sadiq,Centre-Forward,23,20/21,Nigeria,Partizan,Super liga,Serbia,UD Almería,LaLiga2,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/337715-1455553395.jpg?lm=1
Raúl Guti,Central Midfield,23,20/21,Spain,Real Zaragoza,LaLiga2,Spain,Elche CF,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/330352-1597764028.jpg?lm=1
Luis Milla,Central Midfield,25,20/21,Spain,CD Tenerife,LaLiga2,Spain,Granada CF,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/281989-1544697678.jpg?lm=1
Dani Martín,Goalkeeper,21,19/20,Spain,Sporting Gijón,LaLiga2,Spain,Real Betis,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/335221-1559899992.jpg?lm=1
Pep Biel,Attacking Midfield,22,19/20,Spain,Real Zaragoza,LaLiga2,Spain,FC Copenhagen,Superligaen Championship round,Denmark,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/263804-1568030929.jpg?lm=1
Ignasi Miquel,Centre-Back,25,18/19,Spain,Málaga CF,LaLiga 1|2|3,Spain,Getafe,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/70245-1513332415.jpg?lm=1
Jesús Vallejo,Centre-Back,18,15/16,Spain,Real Zaragoza,LaLiga2,Spain,Real Madrid,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/251896-1471508098.JPG?lm=1
Alen Halilovic,Attacking Midfield,18,14/15,Croatia,Dinamo Zagreb,1.HNL,Croatia,Barcelona B,LaLiga2,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/226074-1566388558.jpg?lm=1
Tomás Pina,Central Midfield,25,13/14,Spain,RCD Mallorca,LaLiga2,Spain,Villarreal,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/139895-1447255334.jpg?lm=1
Daniel Carvajal,Right-Back,20,12/13,Spain,RM Castilla,LaLiga2,Spain,Bay. Leverkusen,Bundesliga,Germany,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/138927-1619701459.jpg?lm=1
Iván Marcano,Centre-Back,25,12/13,Spain,Villarreal,LaLiga2,Spain,Rubin Kazan,Premier Liga,Russia,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/57723-1582712906.png?lm=1
Fernando Baiano,Centre-Forward,28,07/08,Brazil/Spain,Celta de Vigo,Liga BBVA,Spain,Real Murcia,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/9415-1470315684.jpg?lm=1
Manuel Almunia,Goalkeeper,27,04/05,Spain,Celta de Vigo,2ª División,Spain,Arsenal,Premier League,England,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/s_16621_11_2009_1.jpg?lm=1
Peter Luccin,Defensive Midfield,25,04/05,France/Martinique,Celta de Vigo,2ª División,Spain,Atlético Madrid,LaLiga,Spain,€5.00m,False,https://img.a.transfermarkt.technology/portrait/medium/s_7555_142_2009_1.jpg?lm=1
García Calvo,Centre-Back,26,01/02,Spain,Real Valladolid,LaLiga,Spain,Atlético Madrid,2ª División,Spain,€4.80m,False,https://img.a.transfermarkt.technology/portrait/medium/s_10006_123_2010_1.jpg?lm=1
Vicente,Left Winger,18,00/01,Spain,Levante,2ª División,Spain,Valencia,LaLiga,Spain,€4.80m,False,https://img.a.transfermarkt.technology/portrait/medium/s_7582_1049_2010_1.jpg?lm=1
Oriol Romeu,Defensive Midfield,19,11/12,Spain,Barcelona B,LaLiga2,Spain,Chelsea,Premier League,England,€4.60m,False,https://img.a.transfermarkt.technology/portrait/medium/66100-1413355343.jpg?lm=1
Slavisa Jokanovic,Defensive Midfield,30,99/00,Serbia/Spain,CD Tenerife,2ª División,Spain,Dep. La Coruña,LaLiga,Spain,€4.50m,False,https://img.a.transfermarkt.technology/portrait/medium/s_79065_123_2012_11_22_1.jpg?lm=1
Sidnei,Centre-Back,28,18/19,Brazil/Spain,Dep. La Coruña,LaLiga 1|2|3,Spain,Real Betis,LaLiga,Spain,€4.50m,False,https://img.a.transfermarkt.technology/portrait/medium/27374-1446726890.jpg?lm=1
Álvaro García,Left Winger,25,18/19,Spain,Cádiz CF,LaLiga 1|2|3,Spain,Rayo Vallecano,LaLiga,Spain,€4.50m,False,https://img.a.transfermarkt.technology/portrait/medium/257062-1481727100.jpg?lm=1
Juanfran,Left-Back,28,04/05,Spain,Celta de Vigo,2ª División,Spain,Besiktas,Süper Lig,Turkey,€4.50m,False,https://img.a.transfermarkt.technology/portrait/medium/s_7542_3368_2013_10_17_1.jpg?lm=1
José Francisco Molina,Goalkeeper,29,00/01,Spain,Atlético Madrid,2ª División,Spain,Dep. La Coruña,LaLiga,Spain,€4.10m,False,https://img.a.transfermarkt.technology/portrait/medium/7485-1531137022.jpg?lm=1
Javi Galán,Left-Back,26,21/22,Spain,SD Huesca,LaLiga2,Spain,Celta de Vigo,LaLiga,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/448628-1567679918.jpg?lm=1
Manu Morlanes,Central Midfield,22,21/22,Spain,UD Almería,LaLiga2,Spain,Villarreal,LaLiga,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/335225-1552044533.jpg?lm=1
Bono,Goalkeeper,29,20/21,Morocco/Canada,Girona,LaLiga2,Spain,Sevilla FC,LaLiga,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/207834-1523370544.jpg?lm=1
José Carlos Lazo,Left Winger,24,20/21,Spain,Getafe,LaLiga,Spain,UD Almería,LaLiga2,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/282410-1448531172.jpg?lm=1
Gonzalo Villar,Central Midfield,21,19/20,Spain,Elche CF,LaLiga2,Spain,AS Roma,Serie A,Italy,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/398163-1611584180.jpg?lm=1
Manu García,Attacking Midfield,21,19/20,Spain,Man City,Premier League,England,Sporting Gijón,LaLiga2,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/277118-1480669197.jpg?lm=1
Edu Expósito,Central Midfield,22,19/20,Spain,Dep. La Coruña,LaLiga2,Spain,SD Eibar,LaLiga,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/506248-1544776296.jpg?lm=1
Fabian Schär,Centre-Back,26,18/19,Switzerland,Dep. La Coruña,LaLiga 1|2|3,Spain,Newcastle,Premier League,England,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/135343-1516896856.jpg?lm=1
Sory Kaba,Centre-Forward,23,18/19,Guinea,Elche CF,LaLiga 1|2|3,Spain,Dijon,Ligue 1,France,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/355689-1556009401.jpg?lm=1
Sergio Álvarez,Central Midfield,26,18/19,Spain,Sporting Gijón,LaLiga 1|2|3,Spain,SD Eibar,LaLiga,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/138935-1541151142.jpg?lm=1
Jozabed Sánchez,Central Midfield,25,16/17,Spain,Rayo Vallecano,LaLiga 1|2|3,Spain,Fulham,Championship,England,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/207924-1447238372.jpg?lm=1
Nelson Haedo Valdez,Centre-Forward,27,11/12,Paraguay,Hércules CF,LaLiga2,Spain,Rubin Kazan,Russia,Russia,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/2050-1407140954.jpg?lm=1
Javier Arizmendi,Centre-Forward,24,08/09,Spain,Valencia,LaLiga,Spain,Real Zaragoza,LaLiga2,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/s_25411_237_2012_10_24_1.jpg?lm=1
Nenê,Attacking Midfield,24,06/07,Brazil/Spain,Alavés,Liga BBVA,Spain,Celta de Vigo,LaLiga,Spain,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/29091-1517311595.jpg?lm=1
Marco Asensio,Right Winger,19,15/16,Spain/Netherlands,RCD Mallorca,LaLiga2,Spain,Real Madrid,LaLiga,Spain,€3.90m,False,https://img.a.transfermarkt.technology/portrait/medium/296622-1447228327.jpg?lm=1
Sergio Fernández,Centre-Back,22,99/00,Spain,Sporting Gijón,2ª División,Spain,Celta de Vigo,LaLiga,Spain,€3.60m,False,https://img.a.transfermarkt.technology/portrait/medium/s_7544_2448_2012_1.jpg?lm=1
Gonzalo Melero,Central Midfield,25,19/20,Spain,SD Huesca,LaLiga2,Spain,Levante,LaLiga,Spain,€3.60m,False,https://img.a.transfermarkt.technology/portrait/medium/162056-1537291216.jpg?lm=1
Sergio Akieme,Left-Back,23,21/22,Equatorial Guinea/Spain,Barcelona B,Primera Div. R.F.E.F. - Gr. II,Spain,UD Almería,LaLiga2,Spain,€3.50m,False,https://img.a.transfermarkt.technology/portrait/medium/355627-1541150356.jpg?lm=1
Sergio León,Centre-Forward,28,17/18,Spain,CA Osasuna,LaLiga 1|2|3,Spain,Real Betis,LaLiga,Spain,€3.50m,False,https://img.a.transfermarkt.technology/portrait/medium/145769-1490624735.jpg?lm=1
Samu Saiz,Left Winger,26,17/18,Spain,SD Huesca,LaLiga 1|2|3,Spain,Leeds,Championship,England,€3.50m,False,https://img.a.transfermarkt.technology/portrait/medium/131506-1544623207.jpg?lm=1
Alfred N'Diaye,Defensive Midfield,24,14/15,Senegal/France,Sunderland,Premier League,England,Real Betis,LaLiga2,Spain,€3.50m,False,https://img.a.transfermarkt.technology/portrait/medium/77737-1447257106.jpg?lm=1
Mujaid Sadick,Centre-Back,21,21/22,Spain/Nigeria,Dep. La Coruña,Primera Div. R.F.E.F. - Gr. I,Spain,KRC Genk,Jupiler Pro League,Belgium,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/497663-1620287843.jpg?lm=1
Sabit Abdulai,Central Midfield,22,21/22,Ghana,Extremadura,Primera Div. R.F.E.F. - Gr. I,Spain,Getafe CF B,Spain,Spain,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alfon González,Left Winger,22,21/22,Spain,Albacete,Primera Div. R.F.E.F. - Gr. II,Spain,Celta Vigo B,Primera Div. R.F.E.F. - Gr. I,Spain,€250Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ilaix Moriba,Central Midfield,18,21/22,Guinea/Spain,Barcelona B,Primera Div. R.F.E.F. - Gr. II,Spain,RB Leipzig,Bundesliga,Germany,€16.00m,False,https://img.a.transfermarkt.technology/portrait/medium/617074-1628604678.jpg?lm=1
Sergio Akieme,Left-Back,23,21/22,Equatorial Guinea/Spain,Barcelona B,Primera Div. R.F.E.F. - Gr. II,Spain,UD Almería,LaLiga2,Spain,€3.50m,False,https://img.a.transfermarkt.technology/portrait/medium/355627-1541150356.jpg?lm=1
Konrad de la Fuente,Left Winger,19,21/22,United States/Spain,Barcelona B,Primera Div. R.F.E.F. - Gr. II,Spain,Marseille,Ligue 1,France,€3.00m,False,https://img.a.transfermarkt.technology/portrait/medium/466809-1605278989.jpg?lm=1
Fran García,Left-Back,21,21/22,Spain,RM Castilla,Primera Div. R.F.E.F. - Gr. II,Spain,Rayo Vallecano,LaLiga,Spain,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/341264-1626179165.jpg?lm=1
Abde Ezzalzouli,Right Winger,19,21/22,Morocco,Hércules CF,Segunda Div. R.F.E.F. - Gr. V,Spain,Barcelona B,Primera Div. R.F.E.F. - Gr. II,Spain,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Álvaro Fidalgo,Central Midfield,24,21/22,Spain,CD Castellón,Primera Div. R.F.E.F. - Gr. II,Spain,América,Liga MX Apertura,Mexico,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/261503-1612184881.jpg?lm=1
Álvaro Jiménez,Right Winger,26,21/22,Spain,Albacete,Primera Div. R.F.E.F. - Gr. II,Spain,Cádiz CF,LaLiga,Spain,€700Th.,False,https://img.a.transfermarkt.technology/portrait/medium/282406-1499699295.jpg?lm=1
Rey Manaj,Centre-Forward,24,21/22,Albania/Italy,Barcelona B,Primera Div. R.F.E.F. - Gr. II,Spain,Spezia Calcio,Serie A,Italy,€300Th.,True,https://img.a.transfermarkt.technology/portrait/medium/308278-1630594706.jpg?lm=1
Alberto del Moral,Central Midfield,20,21/22,Spain,Córdoba CF,Segunda Div. R.F.E.F. - Gr. IV,Spain,Villarreal CF B,Primera Div. R.F.E.F. - Gr. II,Spain,€300Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alfon González,Left Winger,22,21/22,Spain,Albacete,Primera Div. R.F.E.F. - Gr. II,Spain,Celta Vigo B,Primera Div. R.F.E.F. - Gr. I,Spain,€250Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Rubén Díez,Attacking Midfield,28,21/22,Spain,CD Castellón,Primera Div. R.F.E.F. - Gr. II,Spain,CD Tenerife,LaLiga2,Spain,€200Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
